Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN003604,28/05/2025,25/05/2025,2025-08,AUS01,5810,CC2100,ACT,Amazon,INV90879,PO9230,GBP,7906.37,GST,Payment for services,Manual Entry
TXN003605,2026-01-03,2025-12-24,2026-01,AUS01,5900,CC4000,,Amazon,INV40293,PO3899,AUD,11898.53,GST-FREE,Payment for consulting,Oracle
TXN003606,08/09/2025,08/03/2025,2025-08,AUS01,5910,CC1200,NSW,Oracle,INV27837,PO4810,GBP,16236.74,INPUT,Payment for goods,Manual Entry
TXN003607,08/04/2025,03/04/2025,2025-08,AUS01,5100,CC3000,OPS,WeWork Australia,INV22626,PO4073,USD,6655.67,GST,Payment for goods,API Import
TXN003608,03/15/2025,03/09/2025,2025-08,AUS01,5100,CC1100,TAS,DHL Express,INV65323,,NZD,36685.1,GST,Payment for consulting,Oracle
TXN003609,03/25/2026,03/15/2026,2026-08,AUS01,5900,CC3000,HR,GCP,INV65849,PO1076,USD,9048.33,EXPORT,Payment for subscription,Manual Entry
TXN003610,11/01/2026,01/01/2026,2026-01,AUS01,5400,CC3100,CORP,EY Australia,INV77113,,GBP,3049.8,GST,Payment for goods,SAP
TXN003611,15-03-2026,11-03-2026,2026-08,AUS01,5800,CC4100,QLD,Atlassian Pty,INV53203,PO1888,AUD,24226.47,EXPORT,Payment for consulting,Oracle
TXN003612,12/14/2025,12/12/2025,2025-12,AUS01,5400,CC3200,OPS,AusPost,INV88242,PO7757,NZD,16048.23,GST,Payment for license,Manual Entry
TXN003613,2025-10-13,2025-10-10,2025-10,AUS01,5110,CC2000,NSW,Federal Express,INV99952,,NZD,44256.52,INPUT,Payment for subscription,Oracle
TXN003614,2025-08-15,2025-08-10,2025-08,AUS01,5200,CC2100,IT,Zoom,INV30359,PO2960,NZD,27358.69,EXPORT,Payment for consulting,Manual Entry
TXN003615,01/16/2026,01/11/2026,2026-01,AUS01,5110,CC1200,SA,Zoom,INV27195,PO2764,AUD,38617.28,INPUT,Payment for license,Manual Entry
TXN003616,2026-01-07,2025-12-28,2026-01,AUS01,5000,CC2000,SA,Deloitte Touche,INV52816,,GBP,9259.71,EXPORT,Payment for goods,API Import
TXN003617,12-03-2026,03-03-2026,2026-08,AUS01,5310,CC1000,CORP,Robert Half International,INV23254,,USD,10658.24,EXPORT,Payment for subscription,Oracle
TXN003618,01/24/2026,01/22/2026,2026-01,AUS01,5200,CC3000,CORP,Telstra Corp,INV39513,,USD,44313.19,INPUT,Payment for consulting,SAP
TXN003619,2025-08-20,2025-08-13,2025-08,AUS01,5210,CC2000,CORP,WeWork Australia,INV56991,PO4459,NZD,20136.15,GST,Payment for goods,API Import
TXN003620,01/06/2026,01/01/2026,2026-01,AUS01,5100,CC3200,ACT,AusPost,INV14273,PO9837,USD,31051.26,GST-FREE,Payment for goods,API Import
TXN003621,01/21/2026,01/15/2026,2026-01,AUS01,5810,CC4000,TAS,Microsoft,INV55425,PO7842,USD,41823.28,INPUT,Payment for license,SAP
TXN003622,2026-01-25,2026-01-18,2026-01,AUS01,5800,CC1200,FIN,Regus Australia,INV23995,PO6279,NZD,26901.8,GST-FREE,Payment for goods,Manual Entry
TXN003623,2025-08-11,2025-08-07,2025-08,AUS01,5200,CC4000,OPS,Telstra Corp,INV71072,PO7324,AUD,35422.48,EXPORT,Payment for services,Manual Entry
TXN003624,04-06-2025,03-06-2025,2025-08,AUS01,5310,CC2100,FIN,Accenture Pty,INV73451,PO4881,USD,20425.12,GST,Payment for consulting,Manual Entry
TXN003625,03-03-2026,26/01/2026,2026-08,AUS01,5710,CC2100,HR,Seek Limited,INV41370,PO3852,AUD,18850.43,INPUT,Payment for services,Manual Entry
TXN003626,09/26/2025,09/25/2025,2025-09,AUS01,5700,CC3100,HR,Optus Pty,INV68498,PO1862,USD,44428.7,EXPORT,Payment for subscription,SAP
TXN003627,18-04-2025,15-04-2025,2025-08,AUS01,5610,CC2000,,Salesforce,INV82345,PO8409,AUD,29054.32,EXPORT,Payment for subscription,API Import
TXN003628,01/13/2026,01/05/2026,2026-01,AUS01,5220,CC1000,IT,Atlassian Pty,INV42343,PO8422,USD,28754.6,INPUT,Payment for subscription,Workday
TXN003629,2026-08-26,2026-08-21,2026-08,AUS01,5400,CC1100,HR,Telstra Corp,INV80975,PO5454,AUD,13343.71,GST-FREE,Payment for services,Oracle
TXN003630,20-01-2026,17-01-2026,2026-01,AUS01,5920,CC3100,TAS,Seek Limited,INV64809,PO1940,NZD,12732.24,EXPORT,Payment for license,Workday
TXN003631,03/03/2026,01/31/2026,2026-08,AUS01,5320,CC1000,R&D,WeWork Australia,INV38582,PO6277,GBP,8928.29,GST,Payment for goods,API Import
TXN003632,25/06/2025,21/06/2025,2025-08,AUS01,5100,CC2000,NSW,Zoom,INV50459,,GBP,21930.02,GST-FREE,Payment for subscription,API Import
TXN003633,11/23/2025,11/13/2025,2025-11,AUS01,5600,CC1100,MKT,LinkedIn Corp,INV77084,PO3425,GBP,18477.27,INPUT,Payment for goods,Workday
TXN003634,03/23/2026,03/19/2026,2026-08,AUS01,5500,CC3100,MKT,SAP,INV22707,,GBP,18295.55,EXPORT,Payment for services,Manual Entry
TXN003635,12-03-2026,06-03-2026,2026-08,AUS01,5610,CC3000,MKT,WeWork Australia,INV16246,PO9542,USD,27286.73,INPUT,Payment for license,Workday
TXN003636,17-03-2026,07-03-2026,2026-08,AUS01,5220,CC4000,CORP,AusPost,INV89526,PO8564,USD,35202.62,GST,Payment for goods,API Import
TXN003637,10/11/2025,10/06/2025,2025-10,AUS01,5100,CC3200,WA,Workday,INV50924,PO2944,NZD,41065.54,GST,Payment for subscription,Oracle
TXN003638,10/03/2025,09/28/2025,2025-10,AUS01,5300,CC1000,FIN,DHL Express,INV50800,PO6910,GBP,37934.29,GST-FREE,Payment for consulting,Workday
TXN003639,02-03-2025,03/01/2025,2025-08,AUS01,5810,CC3000,NT,Adobe,INV12586,,GBP,28684.19,EXPORT,Payment for subscription,Manual Entry
TXN003640,14-03-2026,10-03-2026,2026-08,AUS01,5010,CC3200,QLD,Optus Pty,INV86385,,GBP,14489.17,GST,Payment for subscription,SAP
TXN003641,03/20/2026,03/19/2026,2026-08,AUS01,5500,CC1200,MKT,ServiceNow Inc,INV23440,PO1684,NZD,42782.45,EXPORT,Payment for subscription,SAP
TXN003642,2025-08-23,2025-08-15,2025-08,AUS01,5010,CC4000,HR,Zoom,INV51642,,USD,6348.21,GST-FREE,Payment for goods,API Import
TXN003643,2026-08-01,2026-01-29,2026-08,AUS01,5600,CC3000,TAS,Microsoft,INV49826,PO8303,AUD,35258.83,GST,Payment for goods,API Import
TXN003644,2026-01-19,2026-01-13,2026-01,AUS01,5320,CC3000,IT,Slack,INV91006,,USD,21723.1,GST-FREE,Payment for license,Manual Entry
TXN003645,12-01-2026,07-01-2026,2026-01,AUS01,5310,CC3100,CORP,KPMG Australia,INV40394,,NZD,6224.48,EXPORT,Payment for goods,API Import
TXN003646,03/18/2026,03/11/2026,2026-08,AUS01,5310,CC1100,FIN,Microsoft,INV16955,PO5826,USD,32111.21,GST-FREE,Payment for services,Oracle
TXN003647,2026-01-02,2025-12-26,2026-01,AUS01,5900,CC1000,QLD,DHL Express,INV86238,,NZD,29800.5,INPUT,Payment for subscription,API Import
TXN003648,01/08/2026,01/06/2026,2026-01,AUS01,5500,CC3200,MKT,SAP,INV92638,,USD,12883.27,GST-FREE,Payment for consulting,SAP
TXN003649,18-03-2025,16-03-2025,2025-08,AUS01,5620,CC4000,ACT,Adobe,INV66863,PO3702,AUD,36057.74,GST,Payment for goods,SAP
TXN003650,17-03-2026,09-03-2026,2026-08,AUS01,5620,CC4000,OPS,Atlassian Pty,INV81306,PO1995,AUD,29797.62,GST,Payment for goods,Oracle
TXN003651,18-03-2026,11-03-2026,2026-08,AUS01,5600,CC3200,ACT,AWS,INV68947,PO6184,USD,35918.89,INPUT,Payment for goods,Workday
TXN003652,03/14/2025,03/09/2025,2025-08,AUS01,5700,CC1100,HR,Salesforce,INV34224,PO5079,USD,15755.71,EXPORT,Payment for license,API Import
TXN003653,23-03-2026,20-03-2026,2026-08,AUS01,5300,CC1000,FIN,Adobe,INV91658,,USD,22648.74,INPUT,Payment for goods,SAP
TXN003654,11/16/2025,11/06/2025,2025-11,AUS01,5020,CC2100,WA,McKinsey,INV95838,,AUD,27363.49,GST,Payment for subscription,Manual Entry
TXN003655,05-06-2025,26-05-2025,2025-08,AUS01,5210,CC4100,IT,BCG,INV13218,PO8877,USD,25976.67,GST,Payment for goods,Oracle
TXN003656,08/01/2026,30/12/2025,2026-01,AUS01,5400,CC3000,FIN,Workday,INV33331,PO7376,NZD,24356.8,GST,Payment for consulting,API Import
TXN003657,20/01/2026,16/01/2026,2026-01,AUS01,5520,CC3000,,WeWork Australia,INV19624,,NZD,33284.64,GST,Payment for services,Workday
TXN003658,08/22/2025,08/17/2025,2025-08,AUS01,5810,CC2100,MKT,EY Australia,INV68534,,GBP,26799.06,GST,Payment for subscription,SAP
TXN003659,26-03-2026,25-03-2026,2026-08,AUS01,5200,CC1200,CORP,Adobe,INV69803,PO1895,AUD,32543.6,EXPORT,Payment for goods,Workday
TXN003660,03/25/2026,03/15/2026,2026-08,AUS01,5510,CC2000,MKT,Salesforce,INV33061,,AUD,43256.22,GST-FREE,Payment for subscription,SAP
TXN003661,2026-01-24,2026-01-20,2026-01,AUS01,5620,CC3200,TAS,Slack,INV88308,PO6596,AUD,2560.08,GST-FREE,Payment for consulting,Workday
TXN003662,2025-09-12,2025-09-09,2025-09,AUS01,5410,CC2000,ACT,LinkedIn Corp,INV89593,PO4466,AUD,28997.34,EXPORT,Payment for goods,SAP
TXN003663,26-03-2026,23-03-2026,2026-08,AUS01,5320,CC1100,VIC,LinkedIn Corp,INV25476,PO9013,GBP,19380.81,GST-FREE,Payment for subscription,Manual Entry
TXN003664,2025-12-06,2025-12-02,2025-12,AUS01,5200,CC2100,CORP,Regus Australia,INV62148,PO7516,NZD,25321.11,INPUT,Payment for goods,SAP
TXN003665,19-03-2026,09-03-2026,2026-08,AUS01,5800,CC3000,MKT,Microsoft,INV49131,PO4408,NZD,39378.94,GST,Payment for consulting,Manual Entry
TXN003666,28/04/2025,20/04/2025,2025-08,AUS01,5810,CC4000,MKT,Oracle,INV76591,PO8019,NZD,43263.23,INPUT,Payment for subscription,Manual Entry
TXN003667,14-03-2026,04-03-2026,2026-08,AUS01,5320,CC3000,ACT,Hays,INV25415,PO6985,GBP,32558.81,INPUT,Payment for services,Manual Entry
TXN003668,15-01-2026,10-01-2026,2026-01,AUS01,5920,CC3000,IT,Salesforce,INV51027,PO6429,AUD,16895.12,GST,Payment for consulting,API Import
TXN003669,2026-01-15,2026-01-10,2026-01,AUS01,5920,CC1200,OPS,Telstra Corp,INV90914,PO9936,NZD,17067.89,EXPORT,Payment for services,Workday
TXN003670,23-03-2026,16-03-2026,2026-08,AUS01,5910,CC1000,CORP,Federal Express,INV76129,PO5845,USD,22874.09,GST-FREE,Payment for services,Manual Entry
TXN003671,05-03-2026,30-01-2026,2026-08,AUS01,5000,CC1200,SA,Amazon,INV24405,,USD,8205.13,GST-FREE,Payment for goods,API Import
TXN003672,01-03-2026,22/01/2026,2026-08,AUS01,5910,CC2100,VIC,Deloitte Touche,INV74567,PO6311,GBP,44059.97,GST-FREE,Payment for services,Workday
TXN003673,17-01-2026,12-01-2026,2026-01,AUS01,5600,CC3200,HR,Google,INV98201,PO6387,NZD,30199.67,GST-FREE,Payment for subscription,Workday
TXN003674,25-03-2026,16-03-2026,2026-08,AUS01,5310,CC2000,OPS,ServiceNow Inc,INV84774,PO2090,NZD,22560.01,INPUT,Payment for consulting,API Import
TXN003675,12-03-2026,06-03-2026,2026-08,AUS01,5810,CC4100,HR,BCG,INV95495,PO2297,USD,6092.82,EXPORT,Payment for goods,SAP
TXN003676,2026-08-19,2026-08-17,2026-08,AUS01,5520,CC1100,MKT,Hays,INV42693,PO3007,NZD,33957.48,EXPORT,Payment for services,Workday
TXN003677,20-01-2026,16-01-2026,2026-01,AUS01,5200,CC3100,CORP,Amazon,INV51223,PO5617,AUD,41826.44,GST,Payment for subscription,API Import
TXN003678,25-03-2026,23-03-2026,2026-08,AUS01,5610,CC3200,TAS,PWC,INV90872,PO9516,AUD,1357.14,INPUT,Payment for goods,Workday
TXN003679,01/22/2026,01/16/2026,2026-01,AUS01,5610,CC2100,NSW,Adobe,INV31352,,AUD,839.89,INPUT,Payment for license,Workday
TXN003680,2026-08-27,2026-08-18,2026-08,AUS01,5120,CC4000,IT,AusPost,INV70976,PO3851,NZD,12287.36,GST,Payment for subscription,Workday
TXN003681,02-03-2026,01/28/2026,2026-08,AUS01,5100,CC3000,FIN,Atlassian Pty,INV58453,PO8632,AUD,25862.08,EXPORT,Payment for services,Manual Entry
TXN003682,27-01-2026,26-01-2026,2026-01,AUS01,5920,CC3100,ACT,Google,INV37689,PO2647,GBP,26454.54,GST,Payment for goods,API Import
TXN003683,09/01/2026,03/01/2026,2026-01,AUS01,5920,CC4100,OPS,McKinsey,INV80529,PO8936,NZD,26499.74,INPUT,Payment for consulting,SAP
TXN003684,23-01-2026,13-01-2026,2026-01,AUS01,5610,CC1200,QLD,Slack,INV59098,PO5125,GBP,26997.34,GST,Payment for license,SAP
TXN003685,2026-08-14,2026-08-05,2026-08,AUS01,5620,CC1200,HR,Hays,INV32244,PO6801,GBP,5686.38,GST,Payment for services,Oracle
TXN003686,03/01/2026,01/26/2026,2026-08,AUS01,5600,CC3100,MKT,Atlassian Pty,INV36934,PO5282,NZD,42821.51,EXPORT,Payment for goods,API Import
TXN003687,12-03-2026,08-03-2026,2026-08,AUS01,5200,CC3200,CORP,WeWork Australia,INV41816,PO8758,NZD,26692.33,GST,Payment for license,Manual Entry
TXN003688,2025-10-28,2025-10-26,2025-10,AUS01,5520,CC4000,NSW,Google,INV40624,PO6337,AUD,5487.38,GST-FREE,Payment for goods,Oracle
TXN003689,2026-01-07,2026-01-02,2026-01,AUS01,5210,CC1200,IT,PWC,INV11632,PO2610,AUD,28364.5,EXPORT,Payment for goods,Manual Entry
TXN003690,17-03-2026,07-03-2026,2026-08,AUS01,5410,CC2000,HR,Accenture Pty,INV77196,PO4145,GBP,34199.87,GST,Payment for goods,Oracle
TXN003691,2025-08-24,2025-08-15,2025-08,AUS01,5110,CC1200,OPS,MSFT,INV96351,PO4919,NZD,12758.45,INPUT,Payment for subscription,SAP
TXN003692,20-01-2025,11-01-2025,2025-01,AUS01,5810,CC4000,NSW,GCP,INV72365,,GBP,39643.76,INPUT,Payment for services,Workday
TXN003693,01/05/2026,12/26/2025,2026-01,AUS01,5600,CC1000,VIC,AWS,INV27447,,USD,23053.35,GST-FREE,Payment for services,Manual Entry
TXN003694,2026-01-02,2025-12-24,2026-01,AUS01,5900,CC2000,SA,GCP,INV37474,,USD,22299.65,INPUT,Payment for goods,SAP
TXN003695,01/27/2026,01/19/2026,2026-01,AUS01,5600,CC1200,TAS,BCG,INV42234,PO9528,AUD,22460.88,GST-FREE,Payment for services,Oracle
TXN003696,14-03-2026,11-03-2026,2026-08,AUS01,5010,CC1100,QLD,BCG,INV90775,PO7029,USD,27632.63,EXPORT,Payment for subscription,Manual Entry
TXN003697,2026-01-06,2026-01-04,2026-01,AUS01,5400,CC3200,NT,AWS,INV77391,,AUD,18826.09,GST,Payment for services,Oracle
TXN003698,2026-01-09,2026-01-01,2026-01,AUS01,5910,CC3100,R&D,Telstra Corp,INV97532,PO7371,NZD,32384.64,INPUT,Payment for goods,API Import
TXN003699,2026-01-05,2026-01-01,2026-01,AUS01,5800,CC3000,MKT,Microsoft,INV43592,PO7176,AUD,4808.79,INPUT,Payment for license,API Import
TXN003700,2026-01-11,2026-01-01,2026-01,AUS01,5110,CC4100,QLD,Google,INV56657,,NZD,22942.17,INPUT,Payment for license,Workday
TXN003701,24-03-2026,21-03-2026,2026-08,AUS01,5320,CC2100,OPS,LinkedIn Corp,INV47859,PO6023,USD,29676.22,GST,Payment for goods,SAP
TXN003702,01/15/2026,01/08/2026,2026-01,AUS01,5210,CC4100,CORP,Deloitte Touche,INV52672,,AUD,42365.26,EXPORT,Payment for subscription,Workday
TXN003703,01/09/2026,01-03-2026,2026-01,AUS01,5710,CC3000,HR,Hays,INV51707,,NZD,23304.83,INPUT,Payment for goods,API Import
TXN003704,25-03-2026,20-03-2026,2026-08,AUS01,5400,CC3000,OPS,Amazon,INV41225,PO8793,USD,40288.55,INPUT,Payment for license,Workday
TXN003705,2026-01-05,2026-01-01,2026-01,AUS01,5610,CC1100,CORP,ServiceNow Inc,INV54595,,GBP,31660.43,EXPORT,Payment for goods,API Import
TXN003706,07-01-2026,30-12-2025,2026-01,AUS01,5500,CC1200,MKT,Optus Pty,INV29871,,AUD,44938.8,INPUT,Payment for services,Oracle
TXN003707,2026-01-11,2026-01-07,2026-01,AUS01,5920,CC4000,NSW,Workday,INV47745,PO3956,NZD,34101.43,GST-FREE,Payment for goods,Manual Entry
TXN003708,2026-08-05,2026-01-28,2026-08,AUS01,5300,CC1100,CORP,Seek Limited,INV16461,PO1851,NZD,9822.41,EXPORT,Payment for consulting,Oracle
TXN003709,08/06/2025,27/05/2025,2025-08,AUS01,5610,CC4000,FIN,Hays,INV30879,,GBP,9517.2,INPUT,Payment for services,API Import
TXN003710,11/01/2026,03/01/2026,2026-01,AUS01,5320,CC3000,CORP,Oracle,INV21483,PO5606,GBP,42494.0,GST-FREE,Payment for subscription,SAP
TXN003711,2025-10-24,2025-10-15,2025-10,AUS01,5510,CC3000,MKT,Robert Half International,INV88858,PO3971,AUD,23796.85,GST,Payment for license,SAP
TXN003712,16/01/2026,11/01/2026,2026-01,AUS01,5110,CC1000,ACT,AusPost,INV54486,,NZD,8617.52,INPUT,Payment for subscription,Oracle
TXN003713,12/07/2025,11/27/2025,2025-12,AUS01,5700,CC3200,HR,GCP,INV45440,,GBP,5830.06,GST,Payment for license,Oracle
TXN003714,03/06/2026,03/03/2026,2026-08,AUS01,5220,CC2000,CORP,Microsoft,INV99219,PO8529,AUD,27619.6,GST,Payment for goods,SAP
TXN003715,13-03-2025,09-03-2025,2025-08,AUS01,5110,CC2100,QLD,ServiceNow Inc,INV32374,PO8866,AUD,29628.91,EXPORT,Payment for license,Oracle
TXN003716,2026-01-27,2026-01-19,2026-01,AUS01,5100,CC1200,MKT,Google,INV88660,PO1816,USD,16524.61,EXPORT,Payment for goods,Workday
TXN003717,2026-08-31,2026-08-18,2026-08,AUS01,5510,CC1200,MKT,Seek Limited,INV95387,PO3891,USD,44838.01,INPUT,Payment for services,Manual Entry
TXN003718,2025-10-13,2025-10-07,2025-10,AUS01,5110,CC4000,QLD,Workday,INV74619,PO6846,AUD,4142.08,EXPORT,Payment for services,Manual Entry
TXN003719,03/13/2026,03/12/2026,2026-08,AUS01,5100,CC4000,R&D,MSFT,INV12731,PO8647,AUD,16822.31,INPUT,Payment for consulting,Manual Entry
TXN003720,2026-08-02,2026-01-30,2026-08,AUS01,5210,CC1100,,Federal Express,INV58220,,USD,15343.77,EXPORT,Payment for services,SAP
TXN003721,07-01-2026,31-12-2025,2026-01,AUS01,5810,CC4000,ACT,WeWork Australia,INV86753,PO8778,GBP,38756.26,GST-FREE,Payment for goods,API Import
TXN003722,09-03-2026,07-03-2026,2026-08,AUS01,5800,CC4000,CORP,PWC,INV39736,PO3889,NZD,22681.1,EXPORT,Payment for services,Oracle
TXN003723,2026-08-19,2026-08-10,2026-08,AUS01,5120,CC2000,OPS,AusPost,INV27576,PO2854,USD,44206.56,EXPORT,Payment for services,Oracle
TXN003724,2026-01-20,2026-01-16,2026-01,AUS01,5810,CC1100,WA,MSFT,INV67758,,USD,17191.17,GST-FREE,Payment for services,Manual Entry
TXN003725,26-03-2026,21-03-2026,2026-08,AUS01,5520,CC1200,MKT,WeWork Australia,INV85465,,USD,38883.29,GST-FREE,Payment for subscription,Manual Entry
TXN003726,01/11/2026,01/03/2026,2026-01,AUS01,5400,CC2000,CORP,Salesforce,INV58573,PO1877,GBP,27125.78,INPUT,Payment for goods,Manual Entry
TXN003727,11/09/2025,05/09/2025,2025-09,AUS01,5800,CC2100,IT,Adobe,INV67276,PO7291,USD,19899.47,INPUT,Payment for goods,Oracle
TXN003728,14-03-2026,07-03-2026,2026-08,AUS01,5020,CC3200,NSW,EY Australia,INV56617,PO6494,GBP,26503.01,INPUT,Payment for goods,Oracle
TXN003729,10/01/2026,09/01/2026,2026-01,AUS01,5320,CC4100,FIN,Telstra Corp,INV58001,,NZD,43657.02,GST-FREE,Payment for consulting,API Import
TXN003730,02-10-2025,27-09-2025,2025-10,AUS01,5210,CC3200,CORP,Google,INV48017,PO9381,GBP,1896.08,GST-FREE,Payment for license,Manual Entry
TXN003731,2026-08-08,2026-08-06,2026-08,AUS01,5410,CC1000,HR,Atlassian Pty,INV40743,PO7070,NZD,17165.4,INPUT,Payment for goods,SAP
TXN003732,11/04/2025,10/30/2025,2025-11,AUS01,5900,CC1200,VIC,Deloitte Touche,INV98682,PO4500,AUD,4293.13,GST,Payment for consulting,API Import
TXN003733,2026-01-26,2026-01-17,2026-01,AUS01,5410,CC4000,HR,Amazon,INV56175,PO4676,USD,15294.27,INPUT,Payment for consulting,Workday
TXN003734,08/11/2025,06-03-2025,2025-08,AUS01,5420,CC3000,R&D,Optus Pty,INV48331,PO1947,GBP,11771.36,INPUT,Payment for subscription,Oracle
TXN003735,13/09/2025,05/09/2025,2025-09,AUS01,5310,CC3100,OPS,Robert Half International,INV98066,PO2011,NZD,26375.12,EXPORT,Payment for consulting,API Import
TXN003736,28-03-2026,20-03-2026,2026-08,AUS01,5120,CC3000,TAS,ServiceNow Inc,INV53719,PO9901,AUD,34195.79,GST,Payment for consulting,Manual Entry
TXN003737,08/17/2025,08/11/2025,2025-08,AUS01,5100,CC1100,OPS,ServiceNow Inc,INV73220,,USD,36175.37,EXPORT,Payment for license,API Import
TXN003738,19/01/2026,11/01/2026,2026-01,AUS01,5310,CC1200,NT,Workday,INV11106,PO7031,GBP,40498.55,GST,Payment for license,Manual Entry
TXN003739,03/07/2026,03/05/2026,2026-08,AUS01,5900,CC4000,ACT,Hays,INV36726,PO1680,NZD,20412.59,INPUT,Payment for license,Oracle
TXN003740,2026-08-13,2026-08-09,2026-08,AUS01,5700,CC1000,HR,Salesforce,INV45860,PO2775,NZD,14098.2,EXPORT,Payment for license,Manual Entry
TXN003741,03/06/2026,03/04/2026,2026-08,AUS01,5700,CC1000,HR,Workday,INV60804,PO4639,GBP,22238.71,GST,Payment for goods,API Import
TXN003742,03/19/2026,03/18/2026,2026-08,AUS01,5020,CC1100,HR,LinkedIn Corp,INV42561,PO8938,AUD,37478.11,GST,Payment for services,API Import
TXN003743,2025-08-15,2025-08-06,2025-08,AUS01,5220,CC3100,IT,LinkedIn Corp,INV40687,PO2729,AUD,24879.82,EXPORT,Payment for consulting,API Import
TXN003744,26-03-2026,18-03-2026,2026-08,AUS01,5320,CC4100,OPS,Adobe,INV21054,,GBP,13997.81,GST,Payment for consulting,API Import
TXN003745,21-01-2026,13-01-2026,2026-01,AUS01,5300,CC1000,CORP,AWS,INV27336,PO7524,GBP,2571.58,GST-FREE,Payment for consulting,SAP
TXN003746,2025-11-18,2025-11-11,2025-11,AUS01,5100,CC1000,NSW,BCG,INV10848,PO1338,USD,36503.7,GST,Payment for services,SAP
TXN003747,05/10/2025,03/10/2025,2025-10,AUS01,5800,CC1100,R&D,Adobe,INV90484,,GBP,25226.17,GST-FREE,Payment for services,SAP
TXN003748,2026-01-04,2025-12-26,2026-01,AUS01,5020,CC3100,NT,SAP,INV10680,PO8589,NZD,32710.02,GST,Payment for consulting,API Import
TXN003749,17-03-2026,15-03-2026,2026-08,AUS01,5010,CC1100,SA,KPMG Australia,INV40064,PO3454,NZD,3663.11,EXPORT,Payment for goods,Workday
TXN003750,04-03-2025,27-03-2025,2025-08,AUS01,5810,CC1200,VIC,BCG,INV29117,,GBP,5557.28,EXPORT,Payment for consulting,SAP
TXN003751,28/05/2025,22/05/2025,2025-08,AUS01,5220,CC2100,IT,Federal Express,INV46099,PO3567,NZD,14775.09,GST-FREE,Payment for services,API Import
TXN003752,22/03/2025,16/03/2025,2025-08,AUS01,5910,CC2100,SA,MSFT,INV90961,PO6385,NZD,31319.69,INPUT,Payment for services,Oracle
TXN003753,10/09/2025,05/09/2025,2025-09,AUS01,5620,CC1200,NSW,AusPost,INV33519,,USD,11105.34,INPUT,Payment for consulting,Workday
TXN003754,10-03-2026,02-03-2026,2026-08,AUS01,5100,CC2000,NSW,Zoom,INV21809,PO3134,AUD,7040.26,EXPORT,Payment for services,Oracle
TXN003755,04-09-2025,27-08-2025,2025-09,AUS01,5410,CC3200,HR,PWC,INV33315,PO9014,NZD,23361.01,GST-FREE,Payment for license,SAP
TXN003756,16/01/2026,08/01/2026,2026-01,AUS01,5010,CC1000,VIC,EY Australia,INV64711,PO8358,GBP,10444.57,EXPORT,Payment for consulting,Oracle
TXN003757,19-03-2026,18-03-2026,2026-08,AUS01,5620,CC1200,HR,Telstra Corp,INV93550,,NZD,38010.98,GST,Payment for consulting,SAP
TXN003758,01/14/2026,01/04/2026,2026-01,AUS01,5310,CC2100,VIC,McKinsey,INV55111,PO2933,NZD,33007.6,EXPORT,Payment for goods,Manual Entry
TXN003759,10/04/2025,09/30/2025,2025-10,AUS01,5220,CC1200,IT,LinkedIn Corp,INV78304,PO8606,USD,28638.99,GST-FREE,Payment for goods,Oracle
TXN003760,26-03-2026,18-03-2026,2026-08,AUS01,5810,CC3100,QLD,Telstra Corp,INV26789,PO5999,NZD,11641.93,INPUT,Payment for license,Workday
TXN003761,01/14/2026,01/08/2026,2026-01,AUS01,5620,CC2100,OPS,MSFT,INV13658,,USD,40161.22,GST,Payment for services,Workday
TXN003762,08-01-2026,01-01-2026,2026-01,AUS01,5310,CC4100,OPS,KPMG Australia,INV82630,PO3821,NZD,40470.52,GST-FREE,Payment for goods,Oracle
TXN003763,04/08/2025,04-03-2025,2025-08,AUS01,5800,CC2000,QLD,Workday,INV27367,PO9582,NZD,17503.12,GST-FREE,Payment for license,Manual Entry
TXN003764,03/27/2026,03/19/2026,2026-08,AUS01,5700,CC3000,HR,EY Australia,INV90576,PO2852,USD,29937.8,GST-FREE,Payment for goods,Oracle
TXN003765,26-03-2026,19-03-2026,2026-08,AUS01,5020,CC4100,QLD,Salesforce,INV11052,,NZD,30272.38,EXPORT,Payment for subscription,SAP
TXN003766,2025-08-04,2025-08-29,2025-08,AUS01,5800,CC4000,HR,GCP,INV19061,PO5478,GBP,37714.01,GST-FREE,Payment for goods,API Import
TXN003767,2026-08-03,2026-01-28,2026-08,AUS01,5520,CC3200,MKT,DHL Express,INV59331,,NZD,1853.45,GST,Payment for license,Manual Entry
TXN003768,12/21/2025,12/20/2025,2025-12,AUS01,5320,CC3200,FIN,Slack,INV18435,,AUD,39241.72,INPUT,Payment for license,API Import
TXN003769,2025-08-27,2025-08-26,2025-08,AUS01,5000,CC4100,HR,Deloitte Touche,INV28237,PO4691,NZD,10021.1,GST,Payment for goods,SAP
TXN003770,22-01-2026,16-01-2026,2026-01,AUS01,5400,CC4100,OPS,KPMG Australia,INV92379,,USD,20146.45,EXPORT,Payment for services,API Import
TXN003771,06-03-2026,02-03-2026,2026-08,AUS01,5120,CC3100,SA,Optus Pty,INV21497,PO2296,GBP,33172.84,GST,Payment for services,Manual Entry
