Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN006844,17-03-2026,17-03-2026,2026-08,NZL01,5320,,SA,"Energy Australia",BOB-ESG-0636,PO-ESG-4372,AUD,48318.92,GST,"IBM BOB 3 ESG demo - Compliance assurance",Epicor
TXN006845,11-03-2026,11-03-2026,2026-08,AUS01,5320,,MKT,"Green Freight",BOB-ESG-0637,PO-ESG-3294,AUD,46032.03,GST,"IBM BOB 3 ESG demo - Compliance assurance",Epicor
TXN006846,27-03-2026,27-03-2026,2026-08,AUS01,5110,,VIC,EcoVadis,BOB-ESG-0638,PO-ESG-9258,AUD,67595.82,GST,"IBM BOB 3 ESG demo - Energy usage",Supplier_Portal
TXN006847,19-03-2026,19-03-2026,2026-08,FJI01,6000,,WA,"Energy Australia",BOB-ESG-0639,PO-ESG-2077,AUD,116204.05,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Snowflake_EDW
TXN006848,26-03-2026,26-03-2026,2026-08,AUS01,5600,,TAS,"Origin Energy",BOB-ESG-0640,PO-ESG-6728,AUD,72196.60,GST,"IBM BOB 3 ESG demo - Waste reduction",Supplier_Portal
TXN006849,26-03-2026,26-03-2026,2026-08,AUS01,6010,,VIC,EcoVadis,BOB-ESG-0641,PO-ESG-6844,AUD,110886.15,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Epicor
TXN006850,15-03-2026,15-03-2026,2026-08,AUS01,5400,,R&D,"Climate Active Advisor",BOB-ESG-0642,PO-ESG-5160,AUD,67560.34,GST,"IBM BOB 3 ESG demo - Fleet emissions",Envizi
TXN006851,06-03-2026,06-03-2026,2026-08,AUS01,6010,,OPS,"Bureau Veritas",BOB-ESG-0643,PO-ESG-9294,AUD,41798.06,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Epicor
TXN006852,17-03-2026,17-03-2026,2026-08,NZL01,5300,,NT,"Green Freight",BOB-ESG-0644,PO-ESG-4684,AUD,34990.63,GST,"IBM BOB 3 ESG demo - Carbon offsets",Snowflake_EDW
TXN006853,01-03-2026,01-03-2026,2026-08,AUS01,5600,,ACT,"Origin Energy",BOB-ESG-0645,PO-ESG-9273,AUD,40906.56,GST,"IBM BOB 3 ESG demo - Waste reduction",Epicor
TXN006854,12-03-2026,12-03-2026,2026-08,FJI01,5300,,R&D,"Bureau Veritas",BOB-ESG-0646,PO-ESG-3107,AUD,52451.79,GST,"IBM BOB 3 ESG demo - Carbon offsets",Envizi
TXN006855,15-03-2026,15-03-2026,2026-08,AUS01,5320,,WA,"Energy Australia",BOB-ESG-0647,PO-ESG-3360,AUD,19923.87,GST,"IBM BOB 3 ESG demo - Compliance assurance",Epicor
TXN006856,19-03-2026,19-03-2026,2026-08,AUS01,5600,,QLD,"Energy Australia",BOB-ESG-0648,PO-ESG-5292,AUD,49927.22,GST,"IBM BOB 3 ESG demo - Waste reduction",Snowflake_EDW
TXN006857,24-03-2026,24-03-2026,2026-08,AUS01,5600,,WA,EcoVadis,BOB-ESG-0649,PO-ESG-6325,AUD,4362.33,GST,"IBM BOB 3 ESG demo - Waste reduction",Envizi
TXN006858,26-03-2026,26-03-2026,2026-08,AUS01,5300,,MKT,"Origin Energy",BOB-ESG-0650,PO-ESG-8754,AUD,109833.89,GST,"IBM BOB 3 ESG demo - Carbon offsets",Snowflake_EDW
TXN006859,02-03-2026,02-03-2026,2026-08,PNG01,6010,,NT,"Green Freight",BOB-ESG-0651,PO-ESG-5543,AUD,101386.83,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Envizi
TXN006860,07-03-2026,07-03-2026,2026-08,AUS01,6010,,MKT,"Energy Australia",BOB-ESG-0652,PO-ESG-2004,AUD,96199.55,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Supplier_Portal
TXN006861,03-03-2026,03-03-2026,2026-08,AUS01,6000,,TAS,"Energy Australia",BOB-ESG-0653,PO-ESG-7468,AUD,16830.50,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006862,16-03-2026,16-03-2026,2026-08,FJI01,6000,,SA,"Carbon Neutral Pty Ltd",BOB-ESG-0654,PO-ESG-6878,AUD,57099.10,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Supplier_Portal
TXN006863,31-03-2026,31-03-2026,2026-08,PNG01,5320,,QLD,"Green Freight",BOB-ESG-0655,PO-ESG-6086,AUD,108674.37,GST,"IBM BOB 3 ESG demo - Compliance assurance",Envizi
TXN006864,20-03-2026,20-03-2026,2026-08,AUS01,6000,,WA,"Bureau Veritas",BOB-ESG-0656,PO-ESG-3168,AUD,78792.21,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006865,09-03-2026,09-03-2026,2026-08,AUS01,5320,,QLD,"Origin Energy",BOB-ESG-0657,PO-ESG-8132,AUD,73742.11,GST,"IBM BOB 3 ESG demo - Compliance assurance",Epicor
TXN006866,03-03-2026,03-03-2026,2026-08,FJI01,5110,,VIC,"Origin Energy",BOB-ESG-0658,PO-ESG-4850,AUD,94914.58,GST,"IBM BOB 3 ESG demo - Energy usage",Snowflake_EDW
TXN006867,08-03-2026,08-03-2026,2026-08,AUS01,5320,,ACT,EcoVadis,BOB-ESG-0659,PO-ESG-3449,AUD,5779.31,GST,"IBM BOB 3 ESG demo - Compliance assurance",Supplier_Portal
TXN006868,29-03-2026,29-03-2026,2026-08,AUS01,6000,,CORP,"Green Freight",BOB-ESG-0660,PO-ESG-3618,AUD,24318.14,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Supplier_Portal
TXN006869,01-03-2026,01-03-2026,2026-08,AUS01,6000,,ACT,"Carbon Neutral Pty Ltd",BOB-ESG-0661,PO-ESG-8433,AUD,52246.92,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Supplier_Portal
TXN006870,08-03-2026,08-03-2026,2026-08,NZL01,6000,,ACT,"Origin Energy",BOB-ESG-0662,PO-ESG-3373,AUD,12296.74,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006871,26-03-2026,26-03-2026,2026-08,AUS01,6010,,TAS,"Bureau Veritas",BOB-ESG-0663,PO-ESG-3914,AUD,94853.27,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Epicor
TXN006872,12-03-2026,12-03-2026,2026-08,PNG01,6010,,HR,"Green Freight",BOB-ESG-0664,PO-ESG-4017,AUD,46251.02,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Envizi
TXN006873,24-03-2026,24-03-2026,2026-08,AUS01,6000,,OPS,"Origin Energy",BOB-ESG-0665,PO-ESG-4865,AUD,44908.81,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006874,25-03-2026,25-03-2026,2026-08,AUS01,6000,,SA,"Sustainable Packaging Co",BOB-ESG-0666,PO-ESG-3547,AUD,8759.50,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Snowflake_EDW
TXN006875,24-03-2026,24-03-2026,2026-08,AUS01,5400,,R&D,"Origin Energy",BOB-ESG-0667,PO-ESG-8024,AUD,63133.81,GST,"IBM BOB 3 ESG demo - Fleet emissions",Epicor
TXN006876,23-03-2026,23-03-2026,2026-08,PNG01,5600,,ACT,EcoVadis,BOB-ESG-0668,PO-ESG-9533,AUD,81846.49,GST,"IBM BOB 3 ESG demo - Waste reduction",Supplier_Portal
TXN006877,13-03-2026,13-03-2026,2026-08,AUS01,5600,,ACT,"Green Freight",BOB-ESG-0669,PO-ESG-7768,AUD,90499.49,GST,"IBM BOB 3 ESG demo - Waste reduction",Snowflake_EDW
TXN006878,10-03-2026,10-03-2026,2026-08,AUS01,5320,,QLD,"Bureau Veritas",BOB-ESG-0670,PO-ESG-2298,AUD,5360.43,GST,"IBM BOB 3 ESG demo - Compliance assurance",Supplier_Portal
TXN006879,30-03-2026,30-03-2026,2026-08,AUS01,5320,,MKT,"Sustainable Packaging Co",BOB-ESG-0671,PO-ESG-2548,AUD,33661.21,GST,"IBM BOB 3 ESG demo - Compliance assurance",Snowflake_EDW
TXN006880,12-03-2026,12-03-2026,2026-08,AUS01,5600,,NT,EcoVadis,BOB-ESG-0672,PO-ESG-5166,AUD,59131.36,GST,"IBM BOB 3 ESG demo - Waste reduction",Envizi
TXN006881,12-03-2026,12-03-2026,2026-08,AUS01,5300,,TAS,"Origin Energy",BOB-ESG-0673,PO-ESG-4619,AUD,42771.88,GST,"IBM BOB 3 ESG demo - Carbon offsets",Epicor
TXN006882,04-03-2026,04-03-2026,2026-08,AUS01,5300,,VIC,"Carbon Neutral Pty Ltd",BOB-ESG-0674,PO-ESG-5763,AUD,5437.44,GST,"IBM BOB 3 ESG demo - Carbon offsets",Supplier_Portal
TXN006883,30-03-2026,30-03-2026,2026-08,AUS01,5320,,WA,"Green Freight",BOB-ESG-0675,PO-ESG-6477,AUD,100068.20,GST,"IBM BOB 3 ESG demo - Compliance assurance",Supplier_Portal
TXN006884,01-03-2026,01-03-2026,2026-08,NZL01,5110,,ACT,"Climate Active Advisor",BOB-ESG-0676,PO-ESG-7007,AUD,14059.32,GST,"IBM BOB 3 ESG demo - Energy usage",Snowflake_EDW
TXN006885,05-03-2026,05-03-2026,2026-08,AUS01,6010,,R&D,"Carbon Neutral Pty Ltd",BOB-ESG-0677,PO-ESG-5593,AUD,78082.43,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Envizi
TXN006886,19-03-2026,19-03-2026,2026-08,NZL01,5600,,SA,"Bureau Veritas",BOB-ESG-0678,PO-ESG-7140,AUD,78639.11,GST,"IBM BOB 3 ESG demo - Waste reduction",Snowflake_EDW
TXN006887,11-03-2026,11-03-2026,2026-08,AUS01,5110,,OPS,"Carbon Neutral Pty Ltd",BOB-ESG-0679,PO-ESG-3137,AUD,57565.39,GST,"IBM BOB 3 ESG demo - Energy usage",Epicor
TXN006888,29-03-2026,29-03-2026,2026-08,AUS01,5400,,SA,"Sustainable Packaging Co",BOB-ESG-0680,PO-ESG-6149,AUD,80374.78,GST,"IBM BOB 3 ESG demo - Fleet emissions",Epicor
TXN006889,19-03-2026,19-03-2026,2026-08,AUS01,5320,,WA,"Sustainable Packaging Co",BOB-ESG-0681,PO-ESG-5564,AUD,84471.72,GST,"IBM BOB 3 ESG demo - Compliance assurance",Snowflake_EDW
TXN006890,13-03-2026,13-03-2026,2026-08,AUS01,6010,,WA,"Origin Energy",BOB-ESG-0682,PO-ESG-6035,AUD,106404.12,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Supplier_Portal
TXN006891,14-03-2026,14-03-2026,2026-08,AUS01,6010,,ACT,"Bureau Veritas",BOB-ESG-0683,PO-ESG-7018,AUD,52302.23,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Epicor
TXN006892,04-03-2026,04-03-2026,2026-08,FJI01,5300,,IT,"Sustainable Packaging Co",BOB-ESG-0684,PO-ESG-2977,AUD,109304.74,GST,"IBM BOB 3 ESG demo - Carbon offsets",Snowflake_EDW
TXN006893,18-03-2026,18-03-2026,2026-08,AUS01,5300,,TAS,EcoVadis,BOB-ESG-0685,PO-ESG-5245,AUD,17665.73,GST,"IBM BOB 3 ESG demo - Carbon offsets",Epicor
TXN006894,18-03-2026,18-03-2026,2026-08,AUS01,5320,,MKT,"Origin Energy",BOB-ESG-0686,PO-ESG-9428,AUD,82483.14,GST,"IBM BOB 3 ESG demo - Compliance assurance",Snowflake_EDW
TXN006895,20-03-2026,20-03-2026,2026-08,AUS01,5320,,IT,"Bureau Veritas",BOB-ESG-0687,PO-ESG-2972,AUD,111283.35,GST,"IBM BOB 3 ESG demo - Compliance assurance",Epicor
TXN006896,17-03-2026,17-03-2026,2026-08,NZL01,5300,,NT,"Energy Australia",BOB-ESG-0688,PO-ESG-6178,AUD,65182.20,GST,"IBM BOB 3 ESG demo - Carbon offsets",Snowflake_EDW
TXN006897,03-03-2026,03-03-2026,2026-08,AUS01,5400,,R&D,"Green Freight",BOB-ESG-0689,PO-ESG-7630,AUD,19575.34,GST,"IBM BOB 3 ESG demo - Fleet emissions",Envizi
TXN006898,12-03-2026,12-03-2026,2026-08,AUS01,6010,,CORP,"Climate Active Advisor",BOB-ESG-0690,PO-ESG-5946,AUD,79646.77,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Epicor
TXN006899,30-03-2026,30-03-2026,2026-08,PNG01,6010,,SA,"Climate Active Advisor",BOB-ESG-0691,PO-ESG-2922,AUD,20415.78,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Supplier_Portal
TXN006900,25-03-2026,25-03-2026,2026-08,AUS01,6000,,CORP,"Sustainable Packaging Co",BOB-ESG-0692,PO-ESG-3102,AUD,105200.75,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006901,18-03-2026,18-03-2026,2026-08,AUS01,6000,,FIN,EcoVadis,BOB-ESG-0693,PO-ESG-8392,AUD,99805.57,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Epicor
TXN006902,01-03-2026,01-03-2026,2026-08,AUS01,6010,,HR,"Bureau Veritas",BOB-ESG-0694,PO-ESG-6456,AUD,75899.10,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Envizi
TXN006903,02-03-2026,02-03-2026,2026-08,NZL01,5320,,QLD,EcoVadis,BOB-ESG-0695,PO-ESG-5896,AUD,72360.61,GST,"IBM BOB 3 ESG demo - Compliance assurance",Epicor
TXN006904,30-03-2026,30-03-2026,2026-08,AUS01,5110,,ACT,"Bureau Veritas",BOB-ESG-0696,PO-ESG-9844,AUD,49796.82,GST,"IBM BOB 3 ESG demo - Energy usage",Envizi
TXN006905,07-03-2026,07-03-2026,2026-08,FJI01,6010,,WA,"Green Freight",BOB-ESG-0697,PO-ESG-4882,AUD,22271.66,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Supplier_Portal
TXN006906,17-03-2026,17-03-2026,2026-08,AUS01,5300,,IT,"Climate Active Advisor",BOB-ESG-0698,PO-ESG-2110,AUD,89633.49,GST,"IBM BOB 3 ESG demo - Carbon offsets",Envizi
TXN006907,26-03-2026,26-03-2026,2026-08,NZL01,5600,,QLD,"Climate Active Advisor",BOB-ESG-0699,PO-ESG-3425,AUD,90448.46,GST,"IBM BOB 3 ESG demo - Waste reduction",Snowflake_EDW
TXN006908,27-03-2026,27-03-2026,2026-08,AUS01,6010,,R&D,"Energy Australia",BOB-ESG-0700,PO-ESG-4301,AUD,79515.11,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Snowflake_EDW
TXN006909,01-03-2026,01-03-2026,2026-08,AUS01,5300,,CORP,"Climate Active Advisor",BOB-ESG-0701,PO-ESG-8674,AUD,81447.55,GST,"IBM BOB 3 ESG demo - Carbon offsets",Epicor
TXN006910,31-03-2026,31-03-2026,2026-08,NZL01,5400,,FIN,"Carbon Neutral Pty Ltd",BOB-ESG-0702,PO-ESG-3875,AUD,40488.50,GST,"IBM BOB 3 ESG demo - Fleet emissions",Supplier_Portal
TXN006911,17-03-2026,17-03-2026,2026-08,NZL01,5110,,R&D,"Climate Active Advisor",BOB-ESG-0703,PO-ESG-5995,AUD,39970.96,GST,"IBM BOB 3 ESG demo - Energy usage",Epicor
TXN006912,11-03-2026,11-03-2026,2026-08,AUS01,5320,,FIN,"Sustainable Packaging Co",BOB-ESG-0704,PO-ESG-2782,AUD,78975.16,GST,"IBM BOB 3 ESG demo - Compliance assurance",Envizi
TXN006913,27-03-2026,27-03-2026,2026-08,AUS01,5110,,VIC,"Energy Australia",BOB-ESG-0705,PO-ESG-2834,AUD,89173.77,GST,"IBM BOB 3 ESG demo - Energy usage",Epicor
TXN006914,31-03-2026,31-03-2026,2026-08,AUS01,5600,,SA,"Energy Australia",BOB-ESG-0706,PO-ESG-3607,AUD,65554.52,GST,"IBM BOB 3 ESG demo - Waste reduction",Envizi
TXN006915,15-03-2026,15-03-2026,2026-08,AUS01,5600,,VIC,"Energy Australia",BOB-ESG-0707,PO-ESG-5544,AUD,28417.29,GST,"IBM BOB 3 ESG demo - Waste reduction",Envizi
TXN006916,19-03-2026,19-03-2026,2026-08,AUS01,6010,,R&D,EcoVadis,BOB-ESG-0708,PO-ESG-2620,AUD,94579.59,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Envizi
TXN006917,23-03-2026,23-03-2026,2026-08,AUS01,5320,,CORP,"Climate Active Advisor",BOB-ESG-0709,PO-ESG-4189,AUD,118806.24,GST,"IBM BOB 3 ESG demo - Compliance assurance",Envizi
TXN006918,12-03-2026,12-03-2026,2026-08,AUS01,5110,,MKT,"Climate Active Advisor",BOB-ESG-0710,PO-ESG-6288,AUD,10110.46,GST,"IBM BOB 3 ESG demo - Energy usage",Epicor
TXN006919,21-03-2026,21-03-2026,2026-08,AUS01,5110,,NT,"Origin Energy",BOB-ESG-0711,PO-ESG-9019,AUD,46590.90,GST,"IBM BOB 3 ESG demo - Energy usage",Epicor
TXN006920,21-03-2026,21-03-2026,2026-08,AUS01,5300,,OPS,"Energy Australia",BOB-ESG-0712,PO-ESG-5361,AUD,86214.61,GST,"IBM BOB 3 ESG demo - Carbon offsets",Epicor
TXN006921,01-03-2026,01-03-2026,2026-08,NZL01,6010,,WA,"Climate Active Advisor",BOB-ESG-0713,PO-ESG-7586,AUD,61272.34,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Snowflake_EDW
TXN006922,25-03-2026,25-03-2026,2026-08,AUS01,5110,,CORP,EcoVadis,BOB-ESG-0714,PO-ESG-6707,AUD,3387.58,GST,"IBM BOB 3 ESG demo - Energy usage",Envizi
TXN006923,07-03-2026,07-03-2026,2026-08,AUS01,5400,,OPS,"Origin Energy",BOB-ESG-0715,PO-ESG-6368,AUD,29762.02,GST,"IBM BOB 3 ESG demo - Fleet emissions",Snowflake_EDW
TXN006924,09-03-2026,09-03-2026,2026-08,FJI01,5300,,VIC,"Carbon Neutral Pty Ltd",BOB-ESG-0716,PO-ESG-9411,AUD,112977.23,GST,"IBM BOB 3 ESG demo - Carbon offsets",Supplier_Portal
TXN006925,31-03-2026,31-03-2026,2026-08,AUS01,6010,,ACT,"Origin Energy",BOB-ESG-0717,PO-ESG-7223,AUD,54676.08,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Supplier_Portal
TXN006926,29-03-2026,29-03-2026,2026-08,FJI01,5300,,MKT,EcoVadis,BOB-ESG-0718,PO-ESG-6771,AUD,85506.79,GST,"IBM BOB 3 ESG demo - Carbon offsets",Supplier_Portal
TXN006927,24-03-2026,24-03-2026,2026-08,AUS01,5300,,IT,"Carbon Neutral Pty Ltd",BOB-ESG-0719,PO-ESG-5965,AUD,54002.55,GST,"IBM BOB 3 ESG demo - Carbon offsets",Snowflake_EDW
TXN006928,05-03-2026,05-03-2026,2026-08,AUS01,5320,,NT,"Bureau Veritas",BOB-ESG-0720,PO-ESG-2259,AUD,59789.02,GST,"IBM BOB 3 ESG demo - Compliance assurance",Envizi
TXN006929,15-03-2026,15-03-2026,2026-08,AUS01,5600,,WA,"Climate Active Advisor",BOB-ESG-0721,PO-ESG-6895,AUD,109762.56,GST,"IBM BOB 3 ESG demo - Waste reduction",Epicor
TXN006930,18-03-2026,18-03-2026,2026-08,FJI01,5110,,OPS,"Origin Energy",BOB-ESG-0722,PO-ESG-8014,AUD,47714.33,GST,"IBM BOB 3 ESG demo - Energy usage",Snowflake_EDW
TXN006931,31-03-2026,31-03-2026,2026-08,FJI01,6000,,ACT,"Carbon Neutral Pty Ltd",BOB-ESG-0723,PO-ESG-4534,AUD,82814.77,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006932,11-03-2026,11-03-2026,2026-08,PNG01,5110,,CORP,EcoVadis,BOB-ESG-0724,PO-ESG-5563,AUD,62924.17,GST,"IBM BOB 3 ESG demo - Energy usage",Supplier_Portal
TXN006933,14-03-2026,14-03-2026,2026-08,AUS01,6010,,MKT,"Energy Australia",BOB-ESG-0725,PO-ESG-5519,AUD,59522.36,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Snowflake_EDW
TXN006934,03-03-2026,03-03-2026,2026-08,AUS01,5300,,OPS,"Carbon Neutral Pty Ltd",BOB-ESG-0726,PO-ESG-2592,AUD,93681.01,GST,"IBM BOB 3 ESG demo - Carbon offsets",Epicor
TXN006935,11-03-2026,11-03-2026,2026-08,AUS01,6010,,NSW,"Sustainable Packaging Co",BOB-ESG-0727,PO-ESG-7544,AUD,96246.68,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Supplier_Portal
TXN006936,30-03-2026,30-03-2026,2026-08,AUS01,5320,,OPS,"Sustainable Packaging Co",BOB-ESG-0728,PO-ESG-3001,AUD,87273.31,GST,"IBM BOB 3 ESG demo - Compliance assurance",Snowflake_EDW
TXN006937,01-03-2026,01-03-2026,2026-08,AUS01,5400,,OPS,"Climate Active Advisor",BOB-ESG-0729,PO-ESG-4615,AUD,118158.85,GST,"IBM BOB 3 ESG demo - Fleet emissions",Supplier_Portal
TXN006938,15-03-2026,15-03-2026,2026-08,NZL01,5400,,FIN,"Energy Australia",BOB-ESG-0730,PO-ESG-5026,AUD,14925.74,GST,"IBM BOB 3 ESG demo - Fleet emissions",Epicor
TXN006939,06-03-2026,06-03-2026,2026-08,AUS01,6000,,FIN,EcoVadis,BOB-ESG-0731,PO-ESG-2823,AUD,66577.60,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Envizi
TXN006940,13-03-2026,13-03-2026,2026-08,AUS01,6010,,QLD,"Origin Energy",BOB-ESG-0732,PO-ESG-7479,AUD,33625.88,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Snowflake_EDW
TXN006941,07-03-2026,07-03-2026,2026-08,AUS01,6010,,IT,"Climate Active Advisor",BOB-ESG-0733,PO-ESG-4108,AUD,38864.46,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Epicor
TXN006942,11-03-2026,11-03-2026,2026-08,AUS01,6000,,NSW,"Green Freight",BOB-ESG-0734,PO-ESG-3479,AUD,38548.17,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Epicor
TXN006943,04-03-2026,04-03-2026,2026-08,NZL01,6000,,TAS,"Origin Energy",BOB-ESG-0735,PO-ESG-2853,AUD,5838.65,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Snowflake_EDW
TXN006944,15-03-2026,15-03-2026,2026-08,NZL01,5600,,NSW,"Sustainable Packaging Co",BOB-ESG-0736,PO-ESG-8464,AUD,36783.26,GST,"IBM BOB 3 ESG demo - Waste reduction",Snowflake_EDW
TXN006945,30-03-2026,30-03-2026,2026-08,AUS01,5400,,VIC,EcoVadis,BOB-ESG-0737,PO-ESG-3393,AUD,65049.15,GST,"IBM BOB 3 ESG demo - Fleet emissions",Envizi
TXN006946,29-03-2026,29-03-2026,2026-08,PNG01,5300,,NSW,"Carbon Neutral Pty Ltd",BOB-ESG-0738,PO-ESG-2033,AUD,62862.66,GST,"IBM BOB 3 ESG demo - Carbon offsets",Supplier_Portal
TXN006947,16-03-2026,16-03-2026,2026-08,PNG01,5110,,FIN,"Sustainable Packaging Co",BOB-ESG-0739,PO-ESG-4893,AUD,26591.84,GST,"IBM BOB 3 ESG demo - Energy usage",Snowflake_EDW
TXN006948,24-03-2026,24-03-2026,2026-08,AUS01,6010,,NSW,"Climate Active Advisor",BOB-ESG-0740,PO-ESG-2847,AUD,72596.10,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Supplier_Portal
TXN006949,24-03-2026,24-03-2026,2026-08,AUS01,5400,,ACT,"Energy Australia",BOB-ESG-0741,PO-ESG-5348,AUD,70749.71,GST,"IBM BOB 3 ESG demo - Fleet emissions",Snowflake_EDW
TXN006950,28-03-2026,28-03-2026,2026-08,AUS01,5600,,CORP,"Energy Australia",BOB-ESG-0742,PO-ESG-7417,AUD,66878.65,GST,"IBM BOB 3 ESG demo - Waste reduction",Supplier_Portal
TXN006951,19-03-2026,19-03-2026,2026-08,AUS01,6010,,MKT,"Climate Active Advisor",BOB-ESG-0743,PO-ESG-7253,AUD,82005.36,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Envizi
TXN006952,04-03-2026,04-03-2026,2026-08,FJI01,6000,,VIC,EcoVadis,BOB-ESG-0744,PO-ESG-6810,AUD,56272.14,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Epicor
TXN006953,01-03-2026,01-03-2026,2026-08,AUS01,5110,,NSW,"Green Freight",BOB-ESG-0745,PO-ESG-2189,AUD,10181.68,GST,"IBM BOB 3 ESG demo - Energy usage",Epicor
TXN006954,08-03-2026,08-03-2026,2026-08,AUS01,6010,,ACT,"Origin Energy",BOB-ESG-0746,PO-ESG-3721,AUD,66898.04,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Epicor
TXN006955,11-03-2026,11-03-2026,2026-08,NZL01,5110,,QLD,"Green Freight",BOB-ESG-0747,PO-ESG-3847,AUD,80835.54,GST,"IBM BOB 3 ESG demo - Energy usage",Snowflake_EDW
TXN006956,11-03-2026,11-03-2026,2026-08,PNG01,6010,,CORP,"Climate Active Advisor",BOB-ESG-0748,PO-ESG-2253,AUD,70970.35,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Supplier_Portal
TXN006957,31-03-2026,31-03-2026,2026-08,AUS01,5300,,CORP,"Bureau Veritas",BOB-ESG-0749,PO-ESG-8305,AUD,2808.77,GST,"IBM BOB 3 ESG demo - Carbon offsets",Epicor
TXN006958,27-03-2026,27-03-2026,2026-08,AUS01,5110,,IT,"Energy Australia",BOB-ESG-0750,PO-ESG-7832,AUD,86665.61,GST,"IBM BOB 3 ESG demo - Energy usage",Envizi
TXN006959,30-03-2026,30-03-2026,2026-08,AUS01,6010,,R&D,"Carbon Neutral Pty Ltd",BOB-ESG-0751,PO-ESG-3888,AUD,110004.33,GST,"IBM BOB 3 ESG demo - Sustainable packaging",Supplier_Portal
TXN006960,01-03-2026,01-03-2026,2026-08,AUS01,5300,,TAS,"Energy Australia",BOB-ESG-0752,PO-ESG-9538,AUD,67180.52,GST,"IBM BOB 3 ESG demo - Carbon offsets",Snowflake_EDW
TXN006961,23-03-2026,23-03-2026,2026-08,AUS01,5320,,FIN,"Energy Australia",BOB-ESG-0753,PO-ESG-9021,AUD,32653.50,GST,"IBM BOB 3 ESG demo - Compliance assurance",Envizi
TXN006962,09-03-2026,09-03-2026,2026-08,AUS01,5110,,MKT,"Green Freight",BOB-ESG-0754,PO-ESG-5046,AUD,73749.67,GST,"IBM BOB 3 ESG demo - Energy usage",Snowflake_EDW
TXN006963,23-03-2026,23-03-2026,2026-08,AUS01,6000,,CORP,"Sustainable Packaging Co",BOB-ESG-0755,PO-ESG-7775,AUD,77718.69,GST,"IBM BOB 3 ESG demo - Renewable sourcing premium",Supplier_Portal
TXN006964,06-03-2026,06-03-2026,2026-08,AUS01,6010,,HR,"Energy Australia",BOB-ESG-0756,PO-ESG-6616,AUD,5627.97,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Snowflake_EDW
TXN006965,03-03-2026,03-03-2026,2026-08,FJI01,6010,,MKT,"Origin Energy",BOB-ESG-0757,PO-ESG-5987,AUD,21427.13,GST,"IBM BOB 3 ESG demo - Supplier ESG premium",Supplier_Portal
TXN006966,29-03-2026,29-03-2026,2026-08,AUS01,5600,,FIN,"Energy Australia",BOB-ESG-0758,PO-ESG-8673,AUD,53556.53,GST,"IBM BOB 3 ESG demo - Waste reduction",Snowflake_EDW
